"","SOC6","OCC_TITLE","TOT_EMP","A_MEDIAN","BA_Plus","Sub_BA","is_middle_edu","dominant_requirement","Analytical","Fundamental","Managerial","Mechanical","Social","Total_Skill_Sum","Rel_Social","Rel_Analytical","Rel_Fundamental","Rel_Managerial","Rel_Mechanical","is_imputed","is_middle_wage","is_middle_wage_occ","SOC"
"332","319094","Medical Transcriptionists",2580,38290,0,100,TRUE,"Sub-Baccalaureate",1.68875,3.18875,1.75,1.21875,2.28714285714286,10.1333928571429,0.23,0.17,0.31,0.17,0.12,FALSE,TRUE,TRUE,"319094"
"333","319095","Pharmacy Aides",2340,26460,0,100,TRUE,"Sub-Baccalaureate",1.92125,3.0325,2.0625,1.5475,2.64428571428571,11.2080357142857,0.24,0.17,0.27,0.18,0.14,FALSE,FALSE,FALSE,"319095"
"334","319096","Veterinary Assistants and Laboratory Animal Caretakers",2770,26700,0.21,99.78,TRUE,"Sub-Baccalaureate",2.155,2.875,2.25,1.545,2.80285714285714,11.6278571428571,0.24,0.19,0.25,0.19,0.13,FALSE,FALSE,FALSE,"319096"
"335","319097","Phlebotomists",7830,37670,4.76,95.23,TRUE,"Sub-Baccalaureate",2.02875,3.11,2.125,1.64,3,11.90375,0.25,0.17,0.26,0.18,0.14,FALSE,TRUE,TRUE,"319097"
"336","331011","First-Line Supervisors of Correctional Officers",2210,90010,4.75,95.25,TRUE,"Sub-Baccalaureate",2.24875,3.61,2.7525,1.515,3.67857142857143,13.8048214285714,0.27,0.16,0.26,0.2,0.11,FALSE,FALSE,FALSE,"331011"
"337","331012","First-Line Supervisors of Police and Detectives",11130,109340,22.97,77.03,TRUE,"Sub-Baccalaureate",2.6075,3.90625,3.25,1.655,3.62571428571429,15.0444642857143,0.24,0.17,0.26,0.22,0.11,FALSE,FALSE,FALSE,"331012"
"338","331021","First-Line Supervisors of Fire Fighting and Prevention Workers",3640,101820,19.86,80.145,TRUE,"Sub-Baccalaureate",2.71125,3.631875,2.905,2.53125,3.39357142857143,15.1729464285714,0.22,0.18,0.24,0.19,0.17,FALSE,FALSE,FALSE,"331021"
"339","331099","First-Line Supervisors of Protective Service Workers, All Other",6280,56360,NA,NA,TRUE,"Sub-Baccalaureate",2.71125,3.631875,2.905,2.53125,3.39357142857143,NA,0.22,0.18,0.24,0.19,0.17,TRUE,TRUE,TRUE,"331099"
"340","332011","Firefighters",11830,73700,12.115,87.885,TRUE,"Sub-Baccalaureate",2.241875,3.390625,2.39,2.79625,3.32214285714286,14.1408928571429,0.23,0.16,0.24,0.17,0.2,FALSE,TRUE,TRUE,"332011"
"341","332021","Fire Inspectors and Investigators",1070,52820,9.52,90.48,TRUE,"Sub-Baccalaureate",2.42875,3.4925,2.24875,1.91375,3,13.08375,0.23,0.19,0.27,0.17,0.15,FALSE,TRUE,TRUE,"332021"
"342","332022","Forest Fire Inspectors and Prevention Specialists",40,60000,90.05,9.95,FALSE,"Bachelor's or Higher",2.3125,3.38875,2.5625,1.9225,3.14285714285714,13.3291071428571,0.24,0.17,0.25,0.19,0.14,FALSE,TRUE,FALSE,"332022"
"343","333011","Bailiffs",2950,67800,0,100,TRUE,"Sub-Baccalaureate",1.405,2.795,1.78,1.2175,2.80142857142857,9.99892857142857,0.28,0.14,0.28,0.18,0.12,FALSE,TRUE,TRUE,"333011"
"344","333012","Correctional Officers and Jailers",20710,67850,0,100.01,TRUE,"Sub-Baccalaureate",2.07875,3.3125,2.25,1.71625,3.49857142857143,12.8560714285714,0.27,0.16,0.26,0.18,0.13,FALSE,TRUE,TRUE,"333012"
"345","333021","Detectives and Criminal Investigators",7810,94630,30.196,69.796,TRUE,"Sub-Baccalaureate",2.2895,3.60575,2.3195,1.566,3.132,12.91275,0.24,0.18,0.28,0.18,0.12,FALSE,FALSE,FALSE,"333021"
"346","333031","Fish and Game Wardens",120,60480,79.35,20.66,FALSE,"Bachelor's or Higher",2.5625,3.45375,2.185,2.18875,3.19857142857143,13.5885714285714,0.24,0.19,0.25,0.16,0.16,FALSE,TRUE,FALSE,"333031"
"347","333041","Parking Enforcement Workers",790,36950,13.51,86.49,TRUE,"Sub-Baccalaureate",1.6875,2.87625,1.78,1.84375,2.87571428571429,11.0632142857143,0.26,0.15,0.26,0.16,0.17,FALSE,TRUE,TRUE,"333041"
"348","333051","Police and Sheriff's Patrol Officers",52460,75940,6.425,93.585,TRUE,"Sub-Baccalaureate",2.125,3.52375,2.23375,1.648125,3.48285714285714,13.0134821428571,0.27,0.16,0.27,0.17,0.13,FALSE,TRUE,TRUE,"333051"
"349","333052","Transit and Railroad Police",310,89560,4.54,95.46,TRUE,"Sub-Baccalaureate",2.17375,3.34375,2.3125,1.67,3.21428571428571,12.7142857142857,0.25,0.17,0.26,0.18,0.13,FALSE,FALSE,FALSE,"333052"
"350","339011","Animal Control Workers",400,40180,0,99.99,TRUE,"Sub-Baccalaureate",1.82625,3.2175,2,1.47,3,11.51375,0.26,0.16,0.28,0.17,0.13,FALSE,TRUE,TRUE,"339011"
"351","339021","Private Detectives and Investigators",1440,61150,42.15,57.84,TRUE,"Sub-Baccalaureate",2.2975,3.595,2.22,1.4225,2.98428571428571,12.5192857142857,0.24,0.18,0.29,0.18,0.11,FALSE,TRUE,TRUE,"339021"
"352","339031","Gaming Surveillance Officers and Gaming Investigators",50,30340,17.66,82.34,TRUE,"Sub-Baccalaureate",1.825,3.2175,2.1275,1.57875,3.10714285714286,11.8558928571429,0.26,0.15,0.27,0.18,0.13,FALSE,TRUE,TRUE,"339031"
"353","339032","Security Guards",123220,29050,0.53,99.47,TRUE,"Sub-Baccalaureate",1.515,2.85875,1.7175,1.60875,2.73571428571429,10.4357142857143,0.26,0.15,0.27,0.16,0.15,FALSE,TRUE,TRUE,"339032"
"354","339091","Crossing Guards",12270,32350,0,99.99,TRUE,"Sub-Baccalaureate",1.38875,2.5475,1.625,1.0925,2.59,9.24375,0.28,0.15,0.28,0.18,0.12,FALSE,TRUE,TRUE,"339091"
"355","339092","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",9110,22870,12.77,87.23,TRUE,"Sub-Baccalaureate",1.625,2.99875,1.7175,1.4525,2.92571428571429,10.7194642857143,0.27,0.15,0.28,0.16,0.14,FALSE,FALSE,FALSE,"339092"
"356","339093","Transportation Security Screeners",3940,40790,0,100,TRUE,"Sub-Baccalaureate",1.9075,3.0325,2.155,2.0775,3.05428571428571,12.2267857142857,0.25,0.16,0.25,0.18,0.17,FALSE,TRUE,TRUE,"339093"
"357","339099","Protective Service Workers, All Other",15160,27340,10.5,89.5,TRUE,"Sub-Baccalaureate",2.17125,3.32875,2.44,1.65625,3.03714285714286,12.6333928571429,0.24,0.17,0.26,0.19,0.13,FALSE,FALSE,FALSE,"339099"
"358","351011","Chefs and Head Cooks",13030,48600,14.81,85.18,TRUE,"Sub-Baccalaureate",2.34375,3.31375,3.34,2.0775,3.46428571428571,14.5392857142857,0.24,0.16,0.23,0.23,0.14,FALSE,TRUE,TRUE,"351011"
"359","351012","First-Line Supervisors of Food Preparation and Serving Workers",45360,38390,10.95,89.05,TRUE,"Sub-Baccalaureate",2.25,3.315,3.125,1.70375,3.49857142857143,13.8923214285714,0.25,0.16,0.24,0.22,0.12,FALSE,TRUE,TRUE,"351012"
"360","352011","Cooks, Fast Food",19790,19410,0,100,TRUE,"Sub-Baccalaureate",1.56125,2.53125,1.845,1.515,2.55285714285714,10.0053571428571,0.26,0.16,0.25,0.18,0.15,FALSE,FALSE,FALSE,"352011"
"361","352012","Cooks, Institution and Cafeteria",14500,31490,3.23,96.77,TRUE,"Sub-Baccalaureate",2.04625,2.95125,2.94,1.92125,2.96571428571429,12.8244642857143,0.23,0.16,0.23,0.23,0.15,FALSE,TRUE,TRUE,"352012"
"362","352014","Cooks, Restaurant",61060,26880,10.75,89.24,TRUE,"Sub-Baccalaureate",1.76625,2.68875,2.435,1.8125,2.57,11.2725,0.23,0.16,0.24,0.22,0.16,FALSE,FALSE,FALSE,"352014"
"363","352015","Cooks, Short Order",12750,20970,0.41,99.59,TRUE,"Sub-Baccalaureate",1.62375,2.72,2.2825,1.4525,2.73142857142857,10.8101785714286,0.25,0.15,0.25,0.21,0.13,FALSE,FALSE,FALSE,"352015"
"364","352019","Cooks, All Other",710,30390,NA,NA,TRUE,"Sub-Baccalaureate",1.62375,2.72,2.2825,1.4525,2.73142857142857,NA,0.25,0.15,0.25,0.21,0.13,TRUE,TRUE,TRUE,"352019"
"365","352021","Food Preparation Workers",62160,21450,7.1,92.91,TRUE,"Sub-Baccalaureate",1.45,2.40625,1.685,1.48625,2.41,9.4375,0.26,0.15,0.25,0.18,0.16,FALSE,FALSE,FALSE,"352021"
"366","353011","Bartenders",35510,23600,10.33,89.67,TRUE,"Sub-Baccalaureate",1.84625,2.98375,2.3125,1.53,3.09142857142857,11.7639285714286,0.26,0.16,0.25,0.2,0.13,FALSE,FALSE,FALSE,"353011"
"367","353021","Combined Food Preparation and Serving Workers, Including Fast Food",129420,19410,8.56,91.44,TRUE,"Sub-Baccalaureate",1.72,2.79625,2.1875,1.49875,2.90857142857143,11.1110714285714,0.26,0.15,0.25,0.2,0.13,FALSE,FALSE,FALSE,"353021"
"368","353022","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",36190,19420,2.735,97.265,TRUE,"Sub-Baccalaureate",1.68,2.899375,2.15625,1.740625,2.90285714285714,11.3791071428571,0.26,0.15,0.25,0.19,0.15,FALSE,FALSE,FALSE,"353022"
"369","353031","Waiters and Waitresses",149210,21890,0.24,99.76,TRUE,"Sub-Baccalaureate",1.64,2.92125,1.75,1.2025,3.05285714285714,10.5666071428571,0.29,0.16,0.28,0.17,0.11,FALSE,FALSE,FALSE,"353031"
"370","353041","Food Servers, Nonrestaurant",18370,28030,2.72,97.28,TRUE,"Sub-Baccalaureate",1.57875,2.53,2.0925,1.4525,2.53714285714286,10.1908928571429,0.25,0.15,0.25,0.21,0.14,FALSE,FALSE,FALSE,"353041"
"371","359011","Dining Room and Cafeteria Attendants and Bartender Helpers",30810,19540,3.6,96.39,TRUE,"Sub-Baccalaureate",1.53125,2.28125,1.8725,1.4075,2.50142857142857,9.59392857142857,0.26,0.16,0.24,0.2,0.15,FALSE,FALSE,FALSE,"359011"
"372","359021","Dishwashers",28500,20020,0,100.01,TRUE,"Sub-Baccalaureate",1.50125,2.3425,2.1275,2.23375,2.39,10.595,0.23,0.14,0.22,0.2,0.21,FALSE,FALSE,FALSE,"359021"
"373","359031","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",19460,21820,0,100,TRUE,"Sub-Baccalaureate",1.5925,2.84375,1.9075,1.04625,2.96428571428571,10.3542857142857,0.29,0.15,0.27,0.18,0.1,FALSE,FALSE,FALSE,"359031"
"374","359099","Food Preparation and Serving Related Workers, All Other",3040,19650,NA,NA,TRUE,"Sub-Baccalaureate",1.5925,2.84375,1.9075,1.04625,2.96428571428571,NA,0.29,0.15,0.27,0.18,0.1,TRUE,FALSE,FALSE,"359099"
"375","371011","First-Line Supervisors of Housekeeping and Janitorial Workers",12340,51930,8.33,91.67,TRUE,"Sub-Baccalaureate",1.98375,3.1075,3.005,2.0325,3.16142857142857,13.2901785714286,0.24,0.15,0.23,0.23,0.15,FALSE,TRUE,TRUE,"371011"
"376","371012","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",4930,52890,31.18,68.83,TRUE,"Sub-Baccalaureate",2.29625,3.40625,3.0925,2.20375,3.32142857142857,14.3201785714286,0.23,0.16,0.24,0.22,0.15,FALSE,TRUE,TRUE,"371012"
"377","372011","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",192870,29550,8.5,91.5,TRUE,"Sub-Baccalaureate",1.34375,2.4225,1.7175,1.875,2.34,9.69875,0.24,0.14,0.25,0.18,0.19,FALSE,TRUE,TRUE,"372011"
"378","372012","Maids and Housekeeping Cleaners",48630,28530,0.71,99.29,TRUE,"Sub-Baccalaureate",1.5475,2.4375,2.0925,1.5325,2.62571428571429,10.2357142857143,0.26,0.15,0.24,0.2,0.15,FALSE,TRUE,TRUE,"372012"
"379","372021","Pest Control Workers",3550,35440,0,100,TRUE,"Sub-Baccalaureate",2.23375,3.34125,2.685,2.3425,3.21285714285714,13.8153571428571,0.23,0.16,0.24,0.19,0.17,FALSE,TRUE,TRUE,"372021"
"380","373011","Landscaping and Groundskeeping Workers",46890,29110,18.33,81.67,TRUE,"Sub-Baccalaureate",1.65625,2.4225,1.84,2.2,2.30428571428571,10.4230357142857,0.22,0.16,0.23,0.18,0.21,FALSE,TRUE,TRUE,"373011"
"381","373013","Tree Trimmers and Pruners",1730,41770,0.85,99.16,TRUE,"Sub-Baccalaureate",1.83,2.875,2.25,2.70375,2.87428571428571,12.5330357142857,0.23,0.15,0.23,0.18,0.22,FALSE,TRUE,TRUE,"373013"
"382","373019","Grounds Maintenance Workers, All Other",2850,21990,NA,NA,TRUE,"Sub-Baccalaureate",1.83,2.875,2.25,2.70375,2.87428571428571,NA,0.23,0.15,0.23,0.18,0.22,TRUE,FALSE,FALSE,"373019"
"383","391011","Gaming Supervisors",80,34630,7.71,92.29,TRUE,"Sub-Baccalaureate",1.9375,3.32625,2.625,1.25,3.5,12.63875,0.28,0.15,0.26,0.21,0.1,FALSE,TRUE,TRUE,"391011"
"384","391012","Slot Supervisors",40,40620,4.46,95.55,TRUE,"Sub-Baccalaureate",1.70125,2.85875,2.06,2.17125,2.93,11.72125,0.25,0.15,0.24,0.18,0.19,FALSE,TRUE,TRUE,"391012"
"385","391021","First-Line Supervisors of Personal Service Workers",14800,42150,27.74,72.26,TRUE,"Sub-Baccalaureate",2.289375,3.516875,3.17125,1.625625,3.59857142857143,14.2016964285714,0.25,0.16,0.25,0.22,0.11,FALSE,TRUE,TRUE,"391021"
"386","392011","Animal Trainers",640,36130,1.75,98.25,TRUE,"Sub-Baccalaureate",2.12625,3.20375,2.3425,1.4675,3.03571428571429,12.1757142857143,0.25,0.17,0.26,0.19,0.12,FALSE,TRUE,TRUE,"392011"
"387","392021","Nonfarm Animal Caretakers",11120,23720,20.69,79.32,TRUE,"Sub-Baccalaureate",1.70375,2.77875,2.065,1.6275,2.67857142857143,10.8535714285714,0.25,0.16,0.26,0.19,0.15,FALSE,FALSE,FALSE,"392021"
"388","393012","Gaming and Sports Book Writers and Runners",580,29750,0,100.01,TRUE,"Sub-Baccalaureate",1.75125,2.8275,2.065,1.40625,2.71428571428571,10.7642857142857,0.25,0.16,0.26,0.19,0.13,FALSE,TRUE,TRUE,"393012"
"389","393021","Motion Picture Projectionists",300,31380,3.23,96.76,TRUE,"Sub-Baccalaureate",1.65625,2.64125,1.9375,2.67375,2.46285714285714,11.3716071428571,0.22,0.15,0.23,0.17,0.24,FALSE,TRUE,TRUE,"393021"
"390","393031","Ushers, Lobby Attendants, and Ticket Takers",9100,21560,1.65,98.34,TRUE,"Sub-Baccalaureate",1.62625,2.5925,1.72,1.4375,2.82285714285714,10.1991071428571,0.28,0.16,0.25,0.17,0.14,FALSE,FALSE,FALSE,"393031"
"391","393091","Amusement and Recreation Attendants",13630,19740,0.06,99.94,TRUE,"Sub-Baccalaureate",1.625,2.6875,1.78,1.70125,2.73142857142857,10.5251785714286,0.26,0.15,0.26,0.17,0.16,FALSE,FALSE,FALSE,"393091"
"392","393092","Costume Attendants",1310,68870,22.04,77.96,TRUE,"Sub-Baccalaureate",1.48375,2.50125,1.78,1.4375,2.60571428571429,9.80821428571429,0.27,0.15,0.26,0.18,0.15,FALSE,TRUE,TRUE,"393092"
"393","393093","Locker Room, Coatroom, and Dressing Room Attendants",1850,24400,0,100.01,TRUE,"Sub-Baccalaureate",1.25125,2.53,1.6575,1.18625,2.69571428571429,9.32071428571428,0.29,0.13,0.27,0.18,0.13,FALSE,FALSE,FALSE,"393093"
"394","394021","Funeral Attendants",1360,29530,0.13,99.86,TRUE,"Sub-Baccalaureate",1.6875,2.62625,1.97,1.7025,2.73142857142857,10.7176785714286,0.25,0.16,0.25,0.18,0.16,FALSE,TRUE,TRUE,"394021"
"395","394031","Morticians, Undertakers, and Funeral Directors",1530,61070,27.24,72.77,TRUE,"Sub-Baccalaureate",2.47,3.34625,2.97,1.7325,3.46285714285714,13.9816071428571,0.25,0.18,0.24,0.21,0.12,FALSE,TRUE,TRUE,"394031"
"396","395011","Barbers",2120,21700,0,100,TRUE,"Sub-Baccalaureate",1.58,2.74875,1.905,1.70375,2.51857142857143,10.4560714285714,0.24,0.15,0.26,0.18,0.16,FALSE,FALSE,FALSE,"395011"
"397","395012","Hairdressers, Hairstylists, and Cosmetologists",28440,27930,0,100,TRUE,"Sub-Baccalaureate",2.18875,3.23625,2.03,1.60875,3.05285714285714,12.1166071428571,0.25,0.18,0.27,0.17,0.13,FALSE,FALSE,FALSE,"395012"
"398","395091","Makeup Artists, Theatrical and Performance",740,68350,4.55,95.45,TRUE,"Sub-Baccalaureate",2.1575,3.0625,2.8425,1.515,2.85571428571429,12.4332142857143,0.23,0.17,0.25,0.23,0.12,FALSE,TRUE,TRUE,"395091"
"399","395092","Manicurists and Pedicurists",18570,19520,0,100,TRUE,"Sub-Baccalaureate",1.6725,2.5775,1.9075,1.28125,2.65857142857143,10.0973214285714,0.26,0.17,0.26,0.19,0.13,FALSE,FALSE,FALSE,"395092"
"400","395093","Shampooers",3400,19350,0,100,TRUE,"Sub-Baccalaureate",1.405,2.5625,1.815,1.32875,2.57142857142857,9.68267857142857,0.27,0.15,0.26,0.19,0.14,FALSE,FALSE,FALSE,"395093"
"401","395094","Skincare Specialists",3790,36120,0,100,TRUE,"Sub-Baccalaureate",1.75125,3.0625,1.845,1.47,2.91,11.03875,0.26,0.16,0.28,0.17,0.13,FALSE,TRUE,TRUE,"395094"
"402","396011","Baggage Porters and Bellhops",5040,31560,5.27,94.73,TRUE,"Sub-Baccalaureate",1.64125,2.84375,2.0625,1.565,2.91142857142857,11.0239285714286,0.26,0.15,0.26,0.19,0.14,FALSE,TRUE,TRUE,"396011"
"403","396012","Concierges",5160,42280,16.67,83.34,TRUE,"Sub-Baccalaureate",1.87375,3.18875,2.3125,1.23375,3.21285714285714,11.8216071428571,0.27,0.16,0.27,0.2,0.1,FALSE,TRUE,TRUE,"396012"
"404","397011","Tour Guides and Escorts",2020,28500,29.53,70.47,TRUE,"Sub-Baccalaureate",1.72,2.91,1.78,1.15625,2.75,10.31625,0.27,0.17,0.28,0.17,0.11,FALSE,TRUE,TRUE,"397011"
"405","397012","Travel Guides",160,29040,15.17,84.84,TRUE,"Sub-Baccalaureate",2.20125,3.2825,2.7175,1.43625,3.32142857142857,12.9589285714286,0.26,0.17,0.25,0.21,0.11,FALSE,TRUE,TRUE,"397012"
"406","399011","Childcare Workers",43470,26110,10.115,89.875,TRUE,"Sub-Baccalaureate",2.055625,3.3975,2.25,1.48375,3.455,12.641875,0.27,0.16,0.27,0.18,0.12,FALSE,FALSE,FALSE,"399011"
"407","399021","Personal Care Aides",113530,23190,7.72,92.27,TRUE,"Sub-Baccalaureate",1.72,3.00125,1.97,1.46875,2.98142857142857,11.1414285714286,0.27,0.15,0.27,0.18,0.13,FALSE,FALSE,FALSE,"399021"
"408","399031","Fitness Trainers and Aerobics Instructors",18870,57810,28,72,TRUE,"Sub-Baccalaureate",2.015,3.01875,2.155,1.7025,3.18,12.07125,0.26,0.17,0.25,0.18,0.14,FALSE,TRUE,TRUE,"399031"
"409","399032","Recreation Workers",25640,26740,50.76,49.24,FALSE,"Bachelor's or Higher",2.18625,3.29875,2.8425,1.48625,3.48428571428571,13.2980357142857,0.26,0.16,0.25,0.21,0.11,FALSE,FALSE,FALSE,"399032"
"410","399041","Residential Advisors",3730,32380,61.04,38.96,FALSE,"Bachelor's or Higher",2.23375,3.40625,2.7175,1.3575,3.66142857142857,13.3764285714286,0.27,0.17,0.25,0.2,0.1,FALSE,TRUE,FALSE,"399041"
"411","399099","Personal Care and Service Workers, All Other",2720,23680,NA,NA,FALSE,"Bachelor's or Higher",2.23375,3.40625,2.7175,1.3575,3.66142857142857,NA,0.27,0.17,0.25,0.2,0.1,TRUE,FALSE,FALSE,"399099"
"412","411011","First-Line Supervisors of Retail Sales Workers",61950,47200,7.46,92.53,TRUE,"Sub-Baccalaureate",2.32625,3.1875,3.0325,1.5625,3.32,13.42875,0.25,0.17,0.24,0.23,0.12,FALSE,TRUE,TRUE,"411011"
"413","411012","First-Line Supervisors of Non-Retail Sales Workers",21980,101020,33.71,66.29,TRUE,"Sub-Baccalaureate",2.46625,3.7825,3.4075,1.25,3.66285714285714,14.5691071428571,0.25,0.17,0.26,0.23,0.09,FALSE,FALSE,FALSE,"411012"
"414","412011","Cashiers",194090,19590,1.5,98.51,TRUE,"Sub-Baccalaureate",1.74875,2.72,1.8425,1.22,2.73142857142857,10.2626785714286,0.27,0.17,0.27,0.18,0.12,FALSE,FALSE,FALSE,"412011"
"415","412012","Gaming Change Persons and Booth Cashiers",100,36080,2.66,97.34,TRUE,"Sub-Baccalaureate",1.76625,2.81375,2.0625,1.61,2.76571428571429,11.0182142857143,0.25,0.16,0.26,0.19,0.15,FALSE,TRUE,TRUE,"412012"
"416","412021","Counter and Rental Clerks",18020,24650,0,100,TRUE,"Sub-Baccalaureate",1.71875,2.96875,2.28,1.35875,2.98142857142857,11.3076785714286,0.26,0.15,0.26,0.2,0.12,FALSE,FALSE,FALSE,"412021"
"417","412022","Parts Salespersons",7990,31500,0.5,99.5,TRUE,"Sub-Baccalaureate",1.90625,3.2975,2.2175,2.03,3.28571428571429,12.7369642857143,0.26,0.15,0.26,0.17,0.16,FALSE,TRUE,TRUE,"412022"
"418","412031","Retail Salespersons",324920,21740,9.67,90.33,TRUE,"Sub-Baccalaureate",1.89,3.12625,2.2825,1.37375,3.33857142857143,12.0110714285714,0.28,0.16,0.26,0.19,0.11,FALSE,FALSE,FALSE,"412031"
"419","413011","Advertising Sales Agents",22990,71550,40.55,59.45,TRUE,"Sub-Baccalaureate",2.17125,3.20375,2.47,1.405,3.37571428571429,12.6257142857143,0.27,0.17,0.25,0.2,0.11,FALSE,TRUE,TRUE,"413011"
"420","413021","Insurance Sales Agents",24850,65310,48.37,51.65,TRUE,"Sub-Baccalaureate",2.2,3.54625,2.06,1.25,3.28428571428571,12.3405357142857,0.27,0.18,0.29,0.17,0.1,FALSE,TRUE,TRUE,"413021"
"421","413031","Securities, Commodities, and Financial Services Sales Agents",60340,126410,56.0033333333333,43.9933333333333,FALSE,"Bachelor's or Higher",2.36875,3.56208333333333,2.39666666666667,1.14083333333333,3.22571428571429,12.6940476190476,0.25,0.19,0.28,0.19,0.09,FALSE,FALSE,FALSE,"413031"
"422","413041","Travel Agents",6560,34050,2.23,97.78,TRUE,"Sub-Baccalaureate",2.1875,3.54875,2.3425,1.14,3.39285714285714,12.6116071428571,0.27,0.17,0.28,0.19,0.09,FALSE,TRUE,TRUE,"413041"
"423","413099","Sales Representatives, Services, All Other",67600,64540,73.97,26.02,FALSE,"Bachelor's or Higher",2.34625,3.47,2.595,1.125,3.01571428571429,12.5519642857143,0.24,0.19,0.28,0.21,0.09,FALSE,TRUE,FALSE,"413099"
"424","414011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",14890,91990,41.7,58.305,TRUE,"Sub-Baccalaureate",2.320625,3.445,2.53,1.429375,3.46357142857143,13.1885714285714,0.26,0.18,0.26,0.19,0.11,FALSE,FALSE,FALSE,"414011"
"425","414012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",99150,62110,76.6,23.39,FALSE,"Bachelor's or Higher",1.9675,3.3125,2.125,1.21875,3.33857142857143,11.9623214285714,0.28,0.16,0.28,0.18,0.1,FALSE,TRUE,FALSE,"414012"
"426","419011","Demonstrators and Product Promoters",4490,25190,4.21,95.79,TRUE,"Sub-Baccalaureate",1.92,3.06125,1.8425,1.49875,2.98142857142857,11.3039285714286,0.26,0.17,0.27,0.16,0.13,FALSE,FALSE,FALSE,"419011"
"427","419012","Models",220,37450,0,100,TRUE,"Sub-Baccalaureate",1.43625,2.35875,1.7175,1.04625,2.17714285714286,8.73589285714286,0.25,0.16,0.27,0.2,0.12,FALSE,TRUE,TRUE,"419012"
"428","419021","Real Estate Brokers",1690,82570,53.93,46.07,FALSE,"Bachelor's or Higher",2.01625,3.565,2.3725,1.4675,3.21285714285714,12.6341071428571,0.25,0.16,0.28,0.19,0.12,FALSE,TRUE,FALSE,"419021"
"429","419031","Sales Engineers",3480,105500,62.89,37.11,FALSE,"Bachelor's or Higher",2.95,3.75,2.7825,1.62375,3.64285714285714,14.7491071428571,0.25,0.2,0.25,0.19,0.11,FALSE,FALSE,FALSE,"419031"
"430","419041","Telemarketers",8650,25040,0,100,TRUE,"Sub-Baccalaureate",1.43625,2.7675,1.375,1.015,2.92714285714286,9.52089285714286,0.31,0.15,0.29,0.14,0.11,FALSE,FALSE,FALSE,"419041"
"431","419091","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",650,20280,0,100,TRUE,"Sub-Baccalaureate",1.795,3.0925,2.28,1.015,3.25,11.4325,0.28,0.16,0.27,0.2,0.09,FALSE,FALSE,FALSE,"419091"
"432","419099","Sales and Related Workers, All Other",7030,48500,NA,NA,TRUE,"Sub-Baccalaureate",1.795,3.0925,2.28,1.015,3.25,NA,0.28,0.16,0.27,0.2,0.09,TRUE,TRUE,TRUE,"419099"
"433","431011","First-Line Supervisors of Office and Administrative Support Workers",112060,61910,46.55,53.45,TRUE,"Sub-Baccalaureate",2.37625,3.84375,3.1875,1.53125,3.80142857142857,14.7401785714286,0.26,0.16,0.26,0.22,0.1,FALSE,TRUE,TRUE,"431011"
"434","432011","Switchboard Operators, Including Answering Service",5930,32410,6.31,93.7,TRUE,"Sub-Baccalaureate",1.67125,3.0475,1.6225,1.45125,2.64428571428571,10.4367857142857,0.25,0.16,0.29,0.16,0.14,FALSE,TRUE,TRUE,"432011"
"435","432021","Telephone Operators",580,41140,0,99.99,TRUE,"Sub-Baccalaureate",1.76625,2.9075,1.875,1.12375,2.71285714285714,10.3853571428571,0.26,0.17,0.28,0.18,0.11,FALSE,TRUE,TRUE,"432021"
"436","433011","Bill and Account Collectors",13390,39690,0.61,99.39,TRUE,"Sub-Baccalaureate",1.92375,3.26625,1.9075,1.09375,3.14285714285714,11.3341071428571,0.28,0.17,0.29,0.17,0.1,FALSE,TRUE,TRUE,"433011"
"437","433021","Billing and Posting Clerks",37150,39580,0.79,99.21,TRUE,"Sub-Baccalaureate",1.851875,2.968125,1.78,1.27375,2.64214285714286,10.5158928571429,0.25,0.18,0.28,0.17,0.12,FALSE,TRUE,TRUE,"433021"
"438","433031","Bookkeeping, Accounting, and Auditing Clerks",116070,43230,18.2,81.8,TRUE,"Sub-Baccalaureate",1.985,3.08125,2.405,1.12375,2.78571428571429,11.3807142857143,0.24,0.17,0.27,0.21,0.1,FALSE,TRUE,TRUE,"433031"
"439","433051","Payroll and Timekeeping Clerks",9750,46860,15.57,84.44,TRUE,"Sub-Baccalaureate",1.84375,3.11,2.0625,1.0625,2.75,10.82875,0.25,0.17,0.29,0.19,0.1,FALSE,TRUE,TRUE,"433051"
"440","433061","Procurement Clerks",4520,43380,20.19,79.81,TRUE,"Sub-Baccalaureate",2.06375,3.515,2.5625,1.17125,3.02,12.3325,0.24,0.17,0.29,0.21,0.09,FALSE,TRUE,TRUE,"433061"
"441","433071","Tellers",30750,28610,0,100,TRUE,"Sub-Baccalaureate",1.87375,3.0475,1.81,1.28125,2.83857142857143,10.8510714285714,0.26,0.17,0.28,0.17,0.12,FALSE,TRUE,TRUE,"433071"
